               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,             0.02262,            0.028975,           0.0031824,             0.93273,             0.97182,             0.98411,             0.66899,            0.020986,            0.031221,             0.00696,            0.006204,            0.006204,            0.006204
                 137,            0.021465,            0.028766,           0.0033337,             0.93073,              0.9787,             0.97722,             0.69082,            0.019922,            0.030911,            0.004744,           0.0061574,           0.0061574,           0.0061574
                 138,            0.021646,            0.028369,           0.0033288,              0.9292,             0.98021,             0.97062,             0.66668,            0.021036,            0.031604,           0.0043445,           0.0061107,           0.0061107,           0.0061107
                 139,            0.021102,             0.02752,           0.0032636,             0.93712,             0.97874,             0.98201,             0.69177,            0.020429,            0.031808,           0.0037776,            0.006064,            0.006064,            0.006064
                 140,            0.020803,            0.027413,           0.0030885,             0.94459,             0.97214,             0.98609,              0.6711,             0.02055,            0.031863,            0.005013,           0.0060172,           0.0060172,           0.0060172
                 141,            0.021492,             0.02831,           0.0028583,             0.93999,             0.97654,             0.98252,             0.67847,             0.02048,            0.033188,           0.0047743,           0.0059704,           0.0059704,           0.0059704
                 142,            0.021556,            0.027759,           0.0029578,             0.93769,             0.97506,             0.97384,             0.66707,             0.02092,            0.031614,            0.006177,           0.0059235,           0.0059235,           0.0059235
                 143,            0.020879,            0.027297,           0.0028373,             0.94554,             0.97527,             0.98013,             0.68432,             0.02067,              0.0304,           0.0056482,           0.0058766,           0.0058766,           0.0058766
                 144,             0.02051,            0.026585,           0.0026625,             0.94349,             0.98091,             0.98417,              0.6929,            0.020193,            0.030601,           0.0042806,           0.0058296,           0.0058296,           0.0058296
                 145,            0.020238,            0.027575,           0.0026168,             0.93616,             0.97824,             0.98007,             0.68817,            0.020499,            0.031508,            0.004149,           0.0057826,           0.0057826,           0.0057826
                 146,            0.021877,            0.029859,            0.003921,             0.93365,              0.9795,             0.98188,             0.68623,            0.019735,            0.030445,           0.0045616,           0.0057355,           0.0057355,           0.0057355
                 147,            0.020179,             0.02721,           0.0029476,             0.94145,             0.97372,             0.98618,             0.68679,            0.020433,            0.031367,           0.0053468,           0.0056884,           0.0056884,           0.0056884
                 148,             0.02066,            0.027603,           0.0029614,             0.93857,             0.98001,             0.98147,             0.67606,            0.019781,            0.030273,           0.0044578,           0.0056413,           0.0056413,           0.0056413
                 149,            0.020355,            0.027705,           0.0026152,             0.93197,             0.97027,             0.97982,             0.69869,            0.019724,            0.032105,           0.0047064,           0.0055942,           0.0055942,           0.0055942
                 150,            0.019965,            0.027518,           0.0027908,              0.9372,             0.97625,             0.98432,             0.68429,            0.019736,            0.031468,           0.0057288,           0.0055471,           0.0055471,           0.0055471
                 151,            0.021544,            0.028433,           0.0030723,             0.93974,             0.98313,             0.98507,             0.67654,            0.020394,            0.030579,           0.0042774,              0.0055,              0.0055,              0.0055
                 152,            0.020458,            0.027475,           0.0030224,              0.9377,             0.97625,             0.98057,             0.67318,             0.02097,            0.031439,           0.0056011,           0.0054529,           0.0054529,           0.0054529
                 153,            0.021016,            0.028417,           0.0031849,             0.93865,              0.9744,             0.97941,             0.67903,            0.020202,            0.031756,           0.0046645,           0.0054058,           0.0054058,           0.0054058
                 154,            0.020341,            0.027801,           0.0030986,             0.93259,             0.97963,              0.9831,             0.67427,             0.02163,            0.033539,           0.0047491,           0.0053587,           0.0053587,           0.0053587
