               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.013459,            0.011932,          0.00019192,             0.99389,             0.99342,              0.9945,             0.90341,            0.010366,            0.010201,          0.00018346,           0.0085459,           0.0085459,           0.0085459
                  81,            0.013237,            0.011828,          0.00018694,             0.99559,             0.99123,             0.99456,             0.90526,            0.010229,            0.010149,          0.00017688,           0.0085111,           0.0085111,           0.0085111
                  82,             0.01303,            0.011496,          0.00019213,             0.99533,             0.99123,             0.99461,              0.9042,            0.010486,            0.010231,          0.00017285,           0.0084759,           0.0084759,           0.0084759
                  83,            0.013042,            0.011659,          0.00018633,             0.99559,             0.99074,             0.99461,              0.9015,            0.010329,             0.01015,           0.0001737,           0.0084404,           0.0084404,           0.0084404
                  84,            0.012771,            0.011431,           0.0001826,             0.99608,             0.99122,             0.99458,             0.90628,            0.010121,            0.010112,          0.00016923,           0.0084046,           0.0084046,           0.0084046
                  85,            0.013007,            0.011771,          0.00018972,             0.99584,              0.9912,             0.99453,             0.90447,            0.010171,            0.010166,          0.00017092,           0.0083684,           0.0083684,           0.0083684
                  86,             0.01292,              0.0115,          0.00018108,             0.99584,             0.99147,             0.99452,             0.90382,            0.010336,            0.010172,          0.00016946,           0.0083319,           0.0083319,           0.0083319
                  87,            0.012719,             0.01158,          0.00017206,             0.99633,             0.99123,             0.99451,             0.90523,            0.010185,            0.010141,          0.00016579,           0.0082952,           0.0082952,           0.0082952
                  88,            0.012938,            0.011452,          0.00017965,              0.9956,             0.99146,             0.99462,             0.90356,            0.010224,            0.010129,          0.00016932,           0.0082581,           0.0082581,           0.0082581
                  89,            0.012735,            0.011549,          0.00018153,             0.99584,             0.99098,             0.99455,             0.90592,            0.010139,            0.010102,           0.0001643,           0.0082207,           0.0082207,           0.0082207
                  90,             0.01274,            0.011478,           0.0001738,             0.99584,             0.99123,             0.99449,             0.90417,            0.010247,            0.010155,          0.00016419,            0.008183,            0.008183,            0.008183
                  91,            0.012935,            0.011643,          0.00017897,             0.99559,             0.99095,             0.99454,             0.90555,            0.010132,            0.010062,          0.00016305,            0.008145,            0.008145,            0.008145
                  92,            0.012506,            0.011362,          0.00017089,             0.99559,             0.99122,             0.99458,             0.90234,            0.010183,            0.010155,          0.00015983,           0.0081068,           0.0081068,           0.0081068
                  93,            0.012736,            0.011472,          0.00017524,             0.99535,             0.99123,             0.99452,             0.90695,              0.0101,            0.010101,          0.00015918,           0.0080682,           0.0080682,           0.0080682
                  94,            0.012486,            0.011644,          0.00017203,             0.99511,             0.99147,             0.99456,             0.90449,            0.010171,            0.010188,           0.0001578,           0.0080294,           0.0080294,           0.0080294
                  95,            0.012557,            0.011496,          0.00016718,             0.99535,             0.99074,             0.99458,             0.90156,            0.010231,            0.010135,          0.00015689,           0.0079903,           0.0079903,           0.0079903
                  96,            0.012699,            0.011501,          0.00016961,             0.99582,             0.99098,             0.99449,             0.90688,             0.01017,            0.010147,           0.0001579,           0.0079509,           0.0079509,           0.0079509
