               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.010503,           0.0073017,                   0,                   1,                   1,               0.995,             0.92134,           0.0081363,           0.0053601,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.010074,           0.0068611,                   0,                   1,                   1,               0.995,             0.92421,            0.008093,           0.0055697,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.010894,            0.007216,                   0,                   1,                   1,               0.995,             0.92339,           0.0083401,           0.0054671,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.010404,           0.0071734,                   0,                   1,                   1,               0.995,             0.92533,           0.0079916,           0.0054957,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.010304,           0.0072301,                   0,                   1,                   1,               0.995,             0.92626,           0.0078107,           0.0055146,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.010916,           0.0071497,                   0,                   1,                   1,               0.995,              0.9223,           0.0080692,           0.0055074,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.010292,           0.0070386,                   0,                   1,                   1,               0.995,              0.9199,           0.0081417,           0.0054854,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,           0.0097575,            0.006747,                   0,                   1,                   1,               0.995,             0.93253,           0.0078274,           0.0052582,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,           0.0099214,           0.0066159,                   0,                   1,                   1,               0.995,             0.92535,           0.0077886,           0.0053542,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.010325,           0.0069389,                   0,                   1,                   1,               0.995,             0.91561,           0.0082551,           0.0055565,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.010393,           0.0068643,                   0,                   1,                   1,               0.995,             0.92572,           0.0078174,           0.0054305,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.010122,           0.0069927,                   0,                   1,                   1,               0.995,              0.9089,           0.0087346,           0.0055266,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,           0.0094456,           0.0069025,                   0,                   1,                   1,               0.995,             0.92276,            0.007839,           0.0052324,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,           0.0098807,           0.0069866,                   0,                   1,                   1,               0.995,             0.93596,           0.0078565,           0.0052728,                   0,           0.0064816,           0.0064816,           0.0064816
