               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,            0.013707,            0.012042,          0.00033591,             0.92912,             0.95498,             0.94577,             0.79079,            0.010503,            0.010281,          0.00020802,           0.0083319,           0.0083319,           0.0083319
                  87,            0.013497,            0.012183,          0.00028347,             0.96149,             0.97656,             0.96082,             0.80846,             0.01035,            0.010066,          0.00019713,           0.0082952,           0.0082952,           0.0082952
                  88,             0.01312,            0.011887,          0.00026593,             0.92998,             0.96986,             0.94562,             0.78828,            0.010406,             0.01017,           0.0001823,           0.0082581,           0.0082581,           0.0082581
                  89,             0.01342,             0.01215,          0.00035237,             0.95364,              0.9665,             0.95119,              0.8006,            0.010405,            0.010206,          0.00019922,           0.0082207,           0.0082207,           0.0082207
                  90,            0.013063,            0.011906,          0.00026224,             0.95461,               0.977,               0.958,             0.78273,            0.010401,            0.010169,          0.00019253,            0.008183,            0.008183,            0.008183
                  91,            0.013204,            0.012044,           0.0002519,             0.95807,             0.95989,             0.95062,             0.78792,            0.010459,            0.010193,          0.00018403,            0.008145,            0.008145,            0.008145
                  92,            0.013215,            0.011971,          0.00029265,             0.95099,             0.96977,             0.96123,             0.78676,            0.010446,             0.01025,          0.00018038,           0.0081068,           0.0081068,           0.0081068
                  93,            0.013372,            0.012066,          0.00028597,             0.95419,             0.96149,             0.95102,             0.79487,            0.010523,             0.01032,          0.00018203,           0.0080682,           0.0080682,           0.0080682
                  94,            0.013122,            0.012197,          0.00027993,             0.96058,             0.95094,               0.949,             0.78339,            0.010459,            0.010279,          0.00018935,           0.0080294,           0.0080294,           0.0080294
                  95,            0.013143,            0.011948,          0.00027217,             0.96047,             0.95854,             0.95079,             0.79298,            0.010417,            0.010187,          0.00018651,           0.0079903,           0.0079903,           0.0079903
                  96,             0.01292,            0.011855,          0.00028722,             0.93741,             0.96244,             0.95444,              0.7965,            0.010311,            0.010192,          0.00017755,           0.0079509,           0.0079509,           0.0079509
                  97,            0.013159,            0.011927,           0.0002633,             0.96388,             0.95285,             0.95671,             0.79374,            0.010232,            0.010066,          0.00018351,           0.0079112,           0.0079112,           0.0079112
                  98,            0.012814,            0.011728,          0.00025305,             0.95987,             0.96957,              0.9543,             0.78537,            0.010272,            0.010112,           0.0001734,           0.0078713,           0.0078713,           0.0078713
                  99,            0.013085,             0.01177,          0.00027582,             0.94577,             0.96978,             0.94991,             0.78783,            0.010302,            0.010153,          0.00018229,           0.0078311,           0.0078311,           0.0078311
                 100,            0.012683,            0.011735,          0.00025194,             0.94426,             0.96987,             0.95094,             0.80416,            0.010346,            0.010222,          0.00017538,           0.0077907,           0.0077907,           0.0077907
                 101,            0.012865,            0.011866,          0.00028624,             0.95853,             0.95962,             0.94996,             0.77368,            0.010327,            0.010157,          0.00017946,             0.00775,             0.00775,             0.00775
                 102,            0.012985,            0.011635,          0.00029694,             0.94347,             0.96973,             0.95132,             0.79647,            0.010186,            0.010117,          0.00017299,           0.0077091,           0.0077091,           0.0077091
                 103,            0.012766,              0.0119,           0.0002833,             0.96043,             0.94174,             0.95114,             0.80418,            0.010156,            0.010115,          0.00017299,           0.0076679,           0.0076679,           0.0076679
                 104,            0.012968,             0.01172,          0.00025219,             0.93975,             0.96977,              0.9486,             0.78827,            0.010156,            0.010101,          0.00016881,           0.0076265,           0.0076265,           0.0076265
                 105,            0.012578,            0.011551,          0.00026072,             0.94545,              0.9517,             0.93292,             0.79404,            0.010213,            0.010079,          0.00016693,           0.0075848,           0.0075848,           0.0075848
                 106,             0.01242,            0.011552,           0.0003056,             0.94237,             0.96976,              0.9496,             0.81231,            0.010138,            0.010064,          0.00016269,            0.007543,            0.007543,            0.007543
                 107,            0.012607,            0.011644,          0.00024937,             0.96059,             0.95842,             0.94815,              0.7954,            0.010301,            0.010132,          0.00016095,           0.0075009,           0.0075009,           0.0075009
                 108,            0.012838,             0.01173,            0.000291,             0.95106,             0.96792,             0.94991,              0.8097,              0.0102,            0.010044,           0.0001691,           0.0074585,           0.0074585,           0.0074585
                 109,            0.012322,             0.01164,          0.00029759,             0.95343,             0.95904,             0.94562,              0.7902,            0.010211,            0.010017,          0.00016125,            0.007416,            0.007416,            0.007416
                 110,            0.012476,            0.011743,          0.00024704,             0.95836,             0.95993,             0.95015,             0.79312,            0.010212,           0.0099769,          0.00015951,           0.0073733,           0.0073733,           0.0073733
                 111,            0.012663,            0.011464,          0.00028146,             0.93866,             0.96206,             0.93516,             0.79441,            0.010144,           0.0099652,          0.00016967,           0.0073303,           0.0073303,           0.0073303
                 112,             0.01244,            0.011609,          0.00033311,              0.9549,             0.97716,             0.95742,             0.79204,            0.010129,           0.0099467,          0.00016487,           0.0072872,           0.0072872,           0.0072872
                 113,            0.012462,            0.011559,          0.00027461,             0.95388,             0.93089,             0.94898,             0.79222,            0.010109,            0.010021,          0.00016099,           0.0072438,           0.0072438,           0.0072438
                 114,            0.012217,            0.011461,          0.00017956,             0.95488,             0.96942,             0.95622,             0.80503,            0.010089,           0.0099468,          0.00014939,           0.0072003,           0.0072003,           0.0072003
                 115,            0.012353,            0.011408,          0.00027596,             0.94565,             0.96939,             0.94956,             0.81271,            0.010122,           0.0098784,           0.0001564,           0.0071566,           0.0071566,           0.0071566
                 116,            0.012292,            0.011561,          0.00022367,             0.95435,             0.96183,             0.94883,             0.80544,            0.010128,           0.0098803,          0.00014968,           0.0071127,           0.0071127,           0.0071127
                 117,            0.012127,            0.011359,          0.00022927,             0.95559,             0.96082,             0.95041,             0.80709,            0.010034,           0.0099347,          0.00014837,           0.0070686,           0.0070686,           0.0070686
                 118,            0.012115,            0.011339,          0.00025871,             0.94749,             0.96918,             0.95436,             0.80233,             0.01009,           0.0099715,          0.00015522,           0.0070243,           0.0070243,           0.0070243
                 119,            0.012043,            0.011349,          0.00021267,             0.94569,              0.9693,             0.95334,             0.80505,            0.010005,           0.0098768,          0.00015444,           0.0069799,           0.0069799,           0.0069799
                 120,            0.012054,            0.011443,          0.00022036,             0.95477,              0.9693,             0.95069,             0.79849,            0.010096,           0.0098775,          0.00014688,           0.0069353,           0.0069353,           0.0069353
                 121,            0.012143,            0.011539,          0.00019588,             0.96088,             0.95879,             0.94855,             0.79759,           0.0099692,           0.0098314,          0.00014999,           0.0068906,           0.0068906,           0.0068906
                 122,            0.012142,            0.011459,           0.0003099,             0.94622,             0.96954,             0.94727,             0.80623,             0.01006,           0.0098611,          0.00015538,           0.0068457,           0.0068457,           0.0068457
                 123,             0.01202,            0.011462,          0.00020227,             0.94507,             0.96974,             0.94663,             0.79873,           0.0099767,           0.0098404,          0.00013991,           0.0068006,           0.0068006,           0.0068006
