               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,            0.011247,            0.011121,            0.000229,              0.9652,             0.97566,              0.9626,             0.83398,           0.0098218,           0.0097052,          0.00013337,           0.0061574,           0.0061574,           0.0061574
                 138,             0.01131,            0.010946,          0.00027367,              0.9665,             0.97433,              0.9651,             0.83288,           0.0098254,           0.0096595,          0.00013283,           0.0061107,           0.0061107,           0.0061107
                 139,            0.011524,            0.011039,          0.00017839,             0.96365,             0.97603,             0.97137,             0.84004,           0.0097444,           0.0096288,          0.00012959,            0.006064,            0.006064,            0.006064
                 140,            0.011317,            0.011088,           0.0002055,             0.97234,             0.98301,             0.96457,              0.8232,           0.0098062,           0.0096534,          0.00012901,           0.0060172,           0.0060172,           0.0060172
                 141,            0.011371,            0.011107,          0.00024289,             0.97943,             0.99059,             0.97977,             0.83594,            0.009782,           0.0096104,          0.00012886,           0.0059704,           0.0059704,           0.0059704
                 142,            0.010993,            0.010829,          0.00022003,             0.98328,             0.98876,             0.98036,             0.84417,           0.0097557,            0.009597,          0.00012703,           0.0059235,           0.0059235,           0.0059235
                 143,            0.011088,            0.011114,          0.00022844,             0.97161,             0.98335,             0.97704,             0.84167,           0.0097725,           0.0096167,          0.00012094,           0.0058766,           0.0058766,           0.0058766
                 144,            0.011223,            0.011014,          0.00026426,             0.97942,             0.99059,             0.97946,              0.8458,           0.0097459,           0.0096267,          0.00012305,           0.0058296,           0.0058296,           0.0058296
                 145,            0.010992,            0.010914,          0.00020449,             0.97878,             0.99088,             0.97918,             0.83753,            0.009749,           0.0096244,          0.00011969,           0.0057826,           0.0057826,           0.0057826
                 146,            0.011025,            0.010675,          0.00017762,             0.98138,             0.98998,             0.97904,             0.84566,           0.0096888,           0.0096028,           0.0001154,           0.0057355,           0.0057355,           0.0057355
                 147,            0.011152,            0.011104,          0.00026837,             0.96765,             0.99203,             0.97833,             0.84001,           0.0096866,           0.0095941,          0.00011536,           0.0056884,           0.0056884,           0.0056884
                 148,            0.011073,            0.010802,          0.00018044,             0.98273,             0.98857,             0.97793,              0.8463,           0.0096613,           0.0095937,          0.00011423,           0.0056413,           0.0056413,           0.0056413
                 149,            0.010908,            0.010732,          0.00021381,             0.96893,               0.992,             0.97419,             0.84214,           0.0096769,           0.0095877,          0.00011525,           0.0055942,           0.0055942,           0.0055942
                 150,            0.010912,            0.010923,          0.00019488,             0.96984,             0.99168,             0.97461,             0.84898,           0.0096467,           0.0095739,          0.00011334,           0.0055471,           0.0055471,           0.0055471
