               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,             0.02764,             0.03304,           0.0042442,             0.93962,             0.98526,              0.9851,             0.68365,            0.022196,            0.031275,           0.0021067,           0.0090266,           0.0090266,           0.0090266
                  66,            0.026776,            0.033258,           0.0036881,             0.91498,             0.98528,             0.97921,              0.6418,            0.024559,            0.031792,           0.0034652,           0.0089972,           0.0089972,           0.0089972
                  67,            0.026388,            0.032923,           0.0038554,             0.93836,             0.98978,             0.98303,             0.65989,            0.023113,            0.033172,           0.0035586,           0.0089673,           0.0089673,           0.0089673
                  68,            0.026227,            0.031507,            0.003715,             0.93199,             0.97939,             0.97789,             0.65561,            0.026153,            0.033931,           0.0025329,           0.0089371,           0.0089371,           0.0089371
                  69,            0.026226,            0.032392,            0.003765,             0.93682,             0.98215,             0.98804,             0.64095,            0.025108,             0.03182,           0.0039751,           0.0089065,           0.0089065,           0.0089065
                  70,            0.025321,            0.031418,           0.0033313,             0.93342,              0.9929,             0.98489,             0.63751,            0.026678,            0.032696,           0.0029299,           0.0088755,           0.0088755,           0.0088755
                  71,            0.026373,            0.032828,           0.0037606,             0.93394,             0.98157,              0.9889,             0.68049,            0.023705,             0.03184,           0.0032884,           0.0088442,           0.0088442,           0.0088442
                  72,            0.026053,            0.031807,           0.0037062,             0.94161,             0.99193,             0.98293,             0.67548,            0.022532,            0.030543,           0.0031345,           0.0088124,           0.0088124,           0.0088124
                  73,            0.026148,            0.033002,           0.0033162,             0.94283,             0.98953,             0.98003,             0.65922,            0.024273,            0.032422,           0.0038003,           0.0087804,           0.0087804,           0.0087804
                  74,            0.025401,            0.031218,           0.0037319,             0.94265,             0.97819,             0.98603,             0.67649,            0.022342,            0.031956,            0.003686,           0.0087479,           0.0087479,           0.0087479
                  75,            0.025819,            0.032304,           0.0035379,             0.92589,             0.99078,             0.97459,             0.64842,            0.024247,            0.032298,            0.004051,           0.0087151,           0.0087151,           0.0087151
                  76,            0.024486,            0.030694,           0.0035587,              0.9501,             0.98962,             0.97734,             0.64621,            0.023633,            0.033428,           0.0025455,            0.008682,            0.008682,            0.008682
