               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.017229,             0.01036,                   0,             0.99713,             0.99427,             0.99274,              0.8274,            0.013811,           0.0081393,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.016381,           0.0093942,                   0,             0.99713,             0.99714,             0.99229,             0.83512,            0.012885,           0.0076725,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,             0.01684,           0.0098937,                   0,             0.99713,             0.99714,             0.99266,             0.83506,            0.013974,            0.007924,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.018667,            0.010467,                   0,             0.99714,             0.99714,             0.99269,             0.82818,            0.013674,           0.0078375,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.017586,             0.01014,                   0,             0.99714,             0.99714,              0.9924,             0.83876,            0.013151,           0.0077281,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.017076,            0.010027,                   0,             0.99713,             0.99714,             0.99234,             0.84046,            0.013321,           0.0078826,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,               0.017,            0.010082,                   0,              0.9943,             0.99714,             0.99259,             0.84255,            0.012931,           0.0078668,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.016856,            0.009816,                   0,              0.9943,             0.99714,             0.99234,             0.84914,            0.012947,           0.0077526,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.016994,           0.0099184,                   0,             0.99714,             0.99714,             0.99269,             0.84837,            0.012782,           0.0076915,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.017008,           0.0096204,                   0,              0.9943,             0.99714,             0.99277,             0.84218,            0.013153,           0.0076562,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.016766,           0.0098509,                   0,             0.99713,             0.99428,             0.99251,             0.84468,            0.013133,           0.0077893,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,             0.01634,           0.0094716,                   0,             0.99713,             0.99429,             0.99245,             0.82851,            0.013292,           0.0077948,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.017372,           0.0096386,                   0,              0.9943,             0.99714,             0.99225,             0.84096,            0.013023,           0.0076656,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.015691,           0.0096154,                   0,             0.99714,             0.99713,             0.99271,             0.84156,            0.012671,            0.007451,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.016097,           0.0093537,                   0,              0.9943,             0.99712,             0.99256,             0.83885,            0.012861,           0.0075382,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.016253,           0.0093383,                   0,             0.99714,             0.99714,             0.99243,             0.84435,             0.01272,           0.0074119,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.016788,            0.009495,                   0,             0.99714,             0.99714,             0.99226,             0.84334,            0.013137,           0.0076341,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.015678,           0.0095562,                   0,              0.9943,             0.99714,             0.99231,             0.84106,            0.012317,           0.0075053,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.015763,           0.0095813,                   0,             0.99714,             0.99713,             0.99283,             0.84785,            0.012889,            0.007525,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.015967,           0.0095015,                   0,              0.9943,             0.99714,             0.99302,             0.83735,            0.013009,           0.0076034,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.015485,           0.0098007,                   0,             0.99712,             0.99429,             0.99285,             0.84652,            0.012959,           0.0075232,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.015304,           0.0094505,                   0,             0.99713,             0.99714,             0.99294,             0.84279,            0.013132,           0.0075141,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.016885,           0.0096274,                   0,             0.99713,             0.99714,             0.99254,             0.84982,            0.012598,           0.0074491,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.015431,           0.0091138,                   0,             0.99714,             0.99714,             0.99289,             0.85048,            0.012365,           0.0074669,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.015472,           0.0090721,                   0,             0.99714,             0.99714,             0.99257,              0.8437,            0.013028,           0.0075374,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.016026,           0.0096684,                   0,              0.9943,             0.99714,             0.99313,             0.85004,            0.013011,           0.0076039,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.015366,           0.0095117,                   0,              0.9943,             0.99714,             0.99288,             0.83993,            0.012881,           0.0076777,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.015973,           0.0091852,                   0,             0.99713,             0.99714,              0.9924,             0.85029,            0.012879,           0.0076171,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.014814,           0.0093337,                   0,             0.99712,             0.99714,             0.99234,             0.84692,            0.012852,           0.0073797,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,             0.01505,           0.0092286,                   0,             0.99714,             0.99714,             0.99231,             0.84351,            0.012263,           0.0073421,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.015715,            0.009365,                   0,             0.99713,             0.99714,             0.99223,                0.85,            0.012327,           0.0073261,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.016109,           0.0093446,                   0,             0.99714,             0.99714,              0.9924,             0.83865,            0.013295,           0.0075985,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.015234,           0.0091787,                   0,             0.99713,             0.99714,             0.99291,             0.85034,            0.012468,           0.0075519,                   0,           0.0069353,           0.0069353,           0.0069353
